Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Romania,ROU,Population density (people per sq. km of land area),EN.POP.DNST,,80.5559173396,81.0825301728,81.609143006,82.1356516454,82.6238430147,83.4221151341,84.8061213858,85.9591516888,86.8678518711,87.9152470261,88.8320178866,89.684627073,90.4561995311,91.2973387167,92.4441390987,93.5644438656,94.4520969002,95.3002691673,95.9038291222,96.5644395242,97.3134019276,97.7484978727,98.0671615872,98.3586871581,98.7906008509,99.2414213771,99.6328470956,100.1027264044,100.9873904513,101.163440157,100.2403686917,99.338812865,99.2036956332,99.0379983443,98.8464421108,98.5491634716,98.2615692938,98.0327714622,97.874738676,97.7013234078,96.3474380741,94.5338495671,93.8218134377,93.2684695652,92.7023436821,92.1547960692,90.8390186611,89.3339495433,88.5311962097,88.0107411432,87.5332493374,87.2012651074,86.8679158334,
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,,7.3969719249,7.4796445383,7.5631713337,7.647674337,7.7330925354,7.7772049335,7.8216223967,7.8662839118,7.9111894789,7.956339098,8.0021598602,8.0481636613,8.0945335404,8.1410864585,8.1879444416,8.2457237514,8.3038691393,8.3624416182,8.421441188,8.4814169659,8.5382200678,8.5920335327,8.6435895167,8.7093005165,8.7772079842,8.8404174509,8.9022846317,8.9601859676,9.0129011986,9.0477396209,9.0679959365,9.0719617815,9.0637354161,9.0551866057,9.0449116457,9.0463113843,9.030986864,9.0145946903,8.982804233,8.9490157704,8.911633204,8.8766598864,8.8314293772,8.7796344963,8.7363700516,8.7000562959,8.6773207414,8.6681037952,8.6652238187,8.694306238,8.7291686385,8.7426962539,8.7623496431,
Rwanda,RWA,Population density (people per sq. km of land area),EN.POP.DNST,,121.4467369274,123.656100527,125.7790028375,128.1604783137,131.0473044183,134.5389947304,138.5615322254,142.9777057154,147.571584921,152.1907580057,156.8029995946,161.4778678557,166.2854479124,171.3325091204,176.6990676936,182.3983380624,188.4108633968,194.7447912444,201.4025131739,208.3820835022,215.3884475071,222.3481151196,229.7084312931,238.0946088366,247.7727604378,259.6674098095,273.2418321848,285.6013376571,292.8171057965,292.4481556546,282.6779083908,265.3060397244,245.8965545197,232.2036481557,229.5840291852,240.3556951763,262.2873125253,290.6225374949,318.3224564248,340.3152411836,355.0872719903,364.3098094852,369.9297527361,375.1268342116,382.2236319416,391.6070531009,402.4379002837,414.388366437,426.8207539522,439.2676124848,451.735508715,464.4426834212,477.3620591812,
South Asia,SAS,Population density (people per sq. km of land area),EN.POP.DNST,,122.4741906255,125.114174491,127.8190179448,130.6652744981,133.6085256535,136.6713205252,139.8442652704,143.116600308,146.4515730989,149.8394657303,153.2506692179,156.7129669593,160.272156998,163.9535213887,167.7997835908,171.8213081921,176.0026302174,180.3188751574,184.7300637909,189.1964987061,193.6709811828,198.2494003452,202.8638207653,207.5523774575,212.345372945,217.2395596248,222.2055490223,227.2373377898,232.3257674484,237.4510607379,242.6272696138,247.8155345595,253.0354702769,258.6399670222,263.8698020704,269.0731658464,274.2597203802,279.4136799144,284.5457416964,289.5705804838,294.5044028609,299.4836970959,304.4274495837,309.3976115234,314.1508664745,318.7951413128,323.3326246228,327.8046220359,332.2722236275,336.752166003,341.2660726213,345.6403172368,350.1585016861,
Saudi Arabia,SAU,Population density (people per sq. km of land area),EN.POP.DNST,,1.9551581856,2.0215649698,2.0925761389,2.1667566021,2.2433476455,2.3224860329,2.4055063753,2.4943591867,2.5916136745,2.6994436407,2.818789686,2.9502667827,3.095334211,3.2555200982,3.4320674144,3.62405184,3.8315212891,4.0575524843,4.3060971582,4.5789230075,4.8773292893,5.1973224046,5.5287441445,5.8579744056,6.1747442655,6.4745721476,6.7583688811,7.0278900679,7.2871372151,7.5387976871,7.7871204685,8.0307453633,8.2607706227,8.4649465737,8.6372188548,8.767938633,8.8667900953,8.9701142955,9.1272192735,9.3709251101,9.7184217259,10.1527276026,10.6305248664,11.0896133861,11.4854081286,11.8026022357,12.055516842,12.265190795,12.4652275444,12.6801478353,12.9142936889,13.1590392103,13.4107103815,
Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,,4.5290391414,4.6514271886,4.7791691919,4.9124701178,5.0515446128,5.1966973906,5.3481767677,5.5060976431,5.6705366162,5.8416898148,6.0195315657,6.2045109428,6.3978598485,6.6011531987,6.8154915825,7.0406531987,7.2761279461,7.5222436869,7.7793362795,8.0471481481,8.3271990741,8.6182239057,8.9138842593,9.2057180135,9.4882453704,9.7579873737,10.0181616162,10.2781898148,10.551415404,10.8472306397,11.1697003367,11.515462963,11.8774890572,12.245172138,12.6111060606,12.9731233165,13.3345883838,13.7002748316,14.0773005051,14.4708678451,14.8818455387,15.3086056397,15.7507929293,16.2073872054,16.6772819865,17.1609545455,17.6578223906,18.164331229,18.6758202862,19.1889440236,19.7020340909,20.2158569024,20.7325248316,
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,,16.962187711,17.4340674181,17.9222303018,18.4287279904,18.9552589207,19.5004882356,20.0642185633,20.6504233107,21.2643016673,21.908564899,22.5879707059,23.2990962447,24.026780242,24.7502674908,25.456048408,26.1382330026,26.8052251597,27.475567444,28.175567444,28.9248844336,29.7289305563,30.5840284631,31.4895392926,32.4420350075,33.4383784345,34.4777904742,35.5599075469,36.681706747,37.8393185478,39.0282553368,40.2514205578,41.5050537579,42.7704046123,44.0230925051,45.2476393289,46.4358697346,47.5980366696,48.7601049187,49.9587804498,51.2215187244,52.5586557939,53.965875448,55.4382953306,56.9655014803,58.5406222407,60.1616631174,61.8343842518,63.5682283281,65.3759258297,67.2651742586,69.2397912014,71.2928946138,73.4081961253,
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,,2540.8955223881,2612.2388059702,2679.1044776119,2748.6567164179,2816.2686567164,2887.1641791045,2951.6417910448,3002.9850746269,3048.5074626866,3096.2686567164,3153.5820895522,3212.5373134328,3273.1343283582,3328.0597014925,3377.0149253731,3422.8358208955,3470.5970149254,3512.8358208955,3557.4626865672,3602.8358208955,3780.2985074627,3950,4001.6417910448,4077.9104477612,4083.5820895522,4079.7014925373,4141.4925373134,4247.9104477612,4374.4776119403,4547.9104477612,4679.2537313433,4821.9402985075,4945.5223880597,5102.9850746269,5260.447761194,5478.6567164179,5665.671641791,5861.4925373134,5908.5074626866,6011.7910447761,6176.1194029851,6186.6666666667,5989.519650655,6047.4600870827,6191.2917271408,6342.0749279539,6602.3021582734,6913.4285714286,7125.1428571429,7252.4285714286,7405.2857142857,7589.1428571429,7713.1428571429,
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,,4.3373704895,4.4683101108,4.6038942479,4.744087174,4.8891389782,5.0384780279,5.1930689532,5.3564130046,5.5332618792,5.726759557,5.9383351197,6.1664523044,6.4077884959,6.6573061808,6.9112897463,7.1683458378,7.429153269,7.6939264023,7.9637370489,8.2391568417,8.520471597,8.8067881386,9.0961772061,9.3861736334,9.6752054305,9.9623436942,10.2489460522,10.5381207574,10.8345123258,11.1414433726,11.4599499821,11.7893533405,12.1289746338,12.4776705966,12.8344408717,13.1989639157,13.5713111826,13.951161129,14.3380850304,14.7315469811,15.1314397999,15.536977492,15.9462307967,16.3568060021,16.766916756,17.175598428,17.5829939264,17.9900321543,18.3981421936,18.8083958557,19.2210432297,19.6355126831,20.0511254019,
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,,30.327514547,30.7494873926,31.1937240233,31.6613050707,32.1537545026,32.671446384,33.2165696869,33.7948185093,34.4133000831,35.0772236076,35.7883070103,36.5455943475,37.3480742588,38.193543918,39.0798282073,40.0074120255,40.975325575,41.9779024661,43.0078276531,44.0598088113,45.1078276531,46.1477833195,47.2200055417,48.3814630091,49.6591438071,51.1013022998,52.6594763092,54.1490440565,55.3202549183,56.0082848434,56.1548489886,55.8566084788,55.2983374896,54.7456913272,54.4071072319,54.3046273206,54.4238431699,54.8887364921,55.8387780549,57.3532418953,59.5132585204,62.247811028,65.2918121363,68.2761845387,70.9323219728,73.1630507066,75.0348434469,76.643654752,78.1543640898,79.689332225,81.2619977833,82.830798005,84.401149903,
El Salvador,SLV,Population density (people per sq. km of land area),EN.POP.DNST,,137.1155395683,141.5187529976,146.1281055156,150.8375059952,155.5662829736,160.2739568345,164.9647002398,169.6555395683,174.3828297362,179.1664268585,184.0015827338,188.8529016787,193.6732853717,198.4018705036,202.9916067146,208.7332046332,213.051496139,217.2008204633,221.1628378378,224.9303088803,228.4983590734,231.8856660232,235.1398648649,238.3257239382,241.4974903475,244.6409749035,247.7605212355,250.9465733591,254.3136100386,257.925965251,261.838465251,265.9815637066,270.141023166,274.0223455598,277.4137548263,280.2485521236,282.5881274131,284.5085907336,286.1394305019,287.5865830116,288.8657818533,289.9762548263,290.9925675676,292.0027509653,293.0761583012,294.2418918919,295.5092664093,296.9003861004,298.4306949807,300.1059362934,301.9421814672,303.9282818533,306.0064671815,
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,,263.1166666667,269.95,276.9333333333,283.8833333333,290.6666666667,297.3166666667,303.8,309.8,314.9166666667,318.9333333333,321.65,323.2333333333,324.4,326.05,328.8666666667,333.1,338.5166666667,344.6833333333,350.8833333333,356.6166666667,361.7666666667,366.4833333333,370.9166666667,375.2333333333,379.6,384.0166666667,388.4,392.85,397.45,402.25,407.35,412.7666666667,418.2166666667,423.3666666667,428,431.9,435.2333333333,438.6833333333,443.2333333333,449.4833333333,457.7833333333,467.7333333333,478.3333333333,488.1666666667,496.25,502.1666666667,506.2833333333,509.15,511.6333333333,514.35,517.4666666667,520.7833333333,524.1333333333,
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,,4.4866946154,4.5827525744,4.6822456722,4.7855596646,4.8929735072,5.012025377,5.1443316224,5.2780167055,5.396458061,5.4921095419,5.5433544808,5.5636417254,5.6213966908,5.8095641917,6.1863662448,6.7899958555,7.5782653744,8.4309130615,9.1799678006,9.70718749,9.9654573278,9.9970319125,9.8824736188,9.7447189722,9.6732633022,9.6960547709,9.7856138617,9.9106242229,10.0192176491,10.0768562502,10.0735342876,10.0328641566,9.9933752032,10.00878471,10.1164280932,10.3309768228,10.6373800491,11.0067555074,11.3958045079,11.7725890267,12.1294114834,12.4747728504,12.8123601237,13.1507077502,13.4965696433,13.8484250964,14.2041811458,14.5698648261,14.9533809418,15.3603675838,15.793513884,16.2513692734,16.7302945771,
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.736793963,86.8469700434,87.4276697919,88.0323233478,88.4363023096,87.186793963,87.1003201464,86.856860279,86.5280699748,86.2154241939,85.9403841756,85.7927395381,85.7538417562,85.5315687171,85.3322318774,85.0762520009,84.7423850903,84.3994854791,84.0409558655,83.7046306883,83.3688085982,82.7132289046,82.3127944203,81.9132403384,
Sub-Saharan Africa (developing only),SSA,Population density (people per sq. km of land area),EN.POP.DNST,,9.8375056313,10.0749876504,10.3196355971,10.5720504133,10.8328309726,11.1026094944,11.3820263448,11.6716787089,11.9721442289,12.2839721396,12.6083858941,12.9443962197,13.2927769498,13.6547842889,14.0309825848,14.4215508759,14.8264442036,15.245579918,15.6793187992,16.1274330749,16.5893598999,17.065227723,17.5555346797,18.0611637882,18.5822636323,19.1187418535,19.6697499627,20.2339434456,20.8096531831,21.3952749773,21.9944101269,22.607342503,23.3329854361,23.974791623,24.629123764,25.2971442483,25.9799558623,26.679250726,27.3976085216,28.1368284939,28.8885051092,29.6489877356,30.4289155004,31.2333717589,32.0638120836,32.9208279706,33.8046558401,34.7159322509,35.6549614506,36.6220519259,37.6168905987,38.6402205023,39.6894178264,
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,Population density (people per sq. km of land area),EN.POP.DNST,,9.8366269322,10.0739478425,10.3184350596,10.5707095997,10.8313792405,11.1010934985,11.3804739377,11.6700475999,11.9702974271,12.2817098189,12.6054872192,12.9406777828,13.2881188486,13.6491579609,14.0244335714,14.4141305791,14.8182040257,15.2366317766,15.6698453112,16.1176606794,16.5795521711,17.055618992,17.5462541283,18.0521922419,18.573474651,19.1099712034,19.6608625771,20.2248456061,20.8003205192,21.3857344286,21.9846908671,22.5974551984,23.3227767199,23.964418339,24.618579927,25.2864235088,25.969055007,26.6681652093,27.3863314961,28.1253513989,28.8768302138,29.6371212637,30.4168490076,31.2210878839,32.0512898736,32.9080444999,33.7915890879,34.7025625735,35.6412736276,36.6080333768,37.6025302437,38.6255042945,39.6743327426,
Small states,SST,Population density (people per sq. km of land area),EN.POP.DNST,,5.0935356801,5.1965268947,5.300849278,5.4061575221,5.5123437984,5.6197521313,5.7280975454,5.8378143501,5.949602147,6.0638276387,6.1807766563,6.3006545876,6.4220262862,6.5427715524,6.6613193484,6.7779177848,6.8927970583,7.0083318215,7.1328449108,7.2682579306,7.4120506064,7.5668625224,7.7294443441,7.8985098588,8.0686664721,8.2412731366,8.4144719896,8.585924229,8.7623214984,8.9337848627,9.097912107,9.2647190385,9.4277653336,9.6180241054,9.7761824842,9.937131757,10.0944584864,10.2491422944,10.4025029262,10.5536928627,10.7052400782,10.8558359793,11.0063362343,11.1658727597,11.313338152,11.4646596229,11.6190585743,11.7775067516,11.9387006251,12.1045077147,12.2874259387,12.4648111363,12.6452193037,
Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,,67.2385416667,67.1135416667,66.8552083333,66.884375,67.496875,68.809375,70.7020833333,72.9583333333,75.25,77.3447916667,79.1583333333,80.7739583333,82.33125,84.040625,86.0489583333,88.4104166667,91.0489583333,93.8104166667,96.48125,98.909375,101.0322916667,102.91875,104.703125,106.5885416667,108.7197916667,111.1291666667,113.7614583333,116.55625,119.4239583333,122.2864583333,125.1604166667,128.0510416667,130.8625,133.4739583333,135.8104166667,137.8364583333,139.6135416667,141.3020833333,143.1208333333,145.2375,147.690625,150.465625,153.5989583333,157.1270833333,161.0572916667,165.4229166667,170.1979166667,175.2635416667,180.4583333333,185.6541666667,190.809375,195.9354166667,201.034375,
Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,,1.9128910256,1.9654679487,2.0184807692,2.0732564103,2.130224359,2.1906730769,2.2529679487,2.3112051282,2.3575128205,2.3866089744,2.3960576923,2.3885512821,2.3703653846,2.3505769231,2.3359102564,2.3287051282,2.3276153846,2.3313589744,2.3373012821,2.3436923077,2.3502371795,2.3583012821,2.3695769231,2.3863589744,2.4101217949,2.4416025641,2.4798205128,2.5223269231,2.5657115385,2.6074615385,2.6466923077,2.683974359,2.7200384615,2.7562051282,2.7934358974,2.8316282051,2.8703269231,2.9097435897,2.9500961538,2.9914615385,3.0340512821,3.0775576923,3.1209423077,3.1627820513,3.2020705128,3.2383717949,3.2720064103,3.3036666667,3.3344423077,3.3651282051,3.3959038462,3.4265448718,3.4568974359,
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,,87.1448440748,88.112016632,89.0232224532,89.9655093555,90.8728274428,91.7186278586,92.5024324324,93.2206860707,93.9419334719,94.3497505198,94.7494594595,95.5638669439,96.4957380457,97.4973596674,98.5260914761,99.573950104,100.6341164241,101.6658004158,102.6813513514,103.5304573805,104.2849272349,105.0956133056,105.8621829522,106.5924532225,107.3132640333,107.98,108.582952183,109.16,109.6869438669,110.1702079002,110.2555925156,110.2913929314,110.7132016632,111.1503326403,111.4760706861,111.7122869023,111.9187318087,112.0689397089,112.1833679834,112.0316008316,111.8267567568,111.7861122661,111.6893369362,111.6898128898,111.7007692308,111.7059043659,111.7385031185,111.8343659044,112.0067789561,112.1088769208,112.2605223756,112.4517343204,112.5726376643,
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,,79.1524826216,79.6250744786,80.2865441907,81.0384309831,81.8848063555,82.9148460775,83.8891757696,84.6348560079,85.0980139027,85.6450347567,86.3125620655,87.0026315789,87.7208043694,88.1892750745,89.0556603774,90.3797914598,91.4785004965,92.4800397219,93.4756206554,94.4049155909,94.6639026812,94.8527308838,95.4479145978,95.9361469712,96.4071996028,97.6148957299,98.7972194638,99.0663356504,99.1236842105,99.2135551142,99.2765143992,99.1309831182,98.8950347567,98.7806852036,98.8019860973,98.7402184707,98.6075471698,98.3927010924,98.4630089374,98.7549652433,98.9106256207,99.0332671301,99.092999007,99.1565044687,99.3284011917,99.6458788481,100.2046673287,100.3632571996,101.2745283019,101.7171300894,101.9286494538,102.1429493545,102.2816782522,
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,,18.3262611493,18.4276161232,18.5317736511,18.6707462105,18.8474265243,19.0276283082,19.1741750743,19.2822366818,19.4182190379,19.6003338695,19.7356679826,19.7940732076,19.8282205001,19.8858385729,19.9649973193,20.0377394356,20.1090315348,20.1676634011,20.2117219866,20.252792806,20.2770946045,20.2886947409,20.297882244,20.3163352342,20.3499195789,20.3973022372,20.465477409,20.5597528878,20.6973826583,20.8579105132,21.0005726958,21.1241092752,21.247163328,21.3987059512,21.511280889,21.5455427207,21.5578837062,21.5698542672,21.5866695911,21.6213603353,21.6794853049,21.7501535312,21.8312350734,21.9172661695,22.0050982112,22.1292221085,22.2939318614,22.468287274,22.6605132329,22.8545255154,23.0277647804,23.3696027888,23.5684661462,
Swaziland,SWZ,Population density (people per sq. km of land area),EN.POP.DNST,,20.7861627907,21.2627325581,21.7436627907,22.2427325581,22.770872093,23.3311046512,23.9231395349,24.5503488372,25.2156395349,25.9211627907,26.6695930233,27.4614534884,28.2939534884,29.1625581395,30.0639534884,31.0037209302,31.9845930233,32.9976744186,34.0311046512,35.0798255814,36.1229069767,37.1705232558,38.2846511628,39.5495930233,41.0169767442,42.7203488372,44.6172674419,46.5901162791,48.4759883721,50.1586046512,51.5841860465,52.7876162791,53.8502325581,54.8966860465,56.013255814,57.2387209302,58.5325581395,59.8077906977,60.9390116279,61.8438953488,62.4861046512,62.9176162791,63.2516860465,63.6487209302,64.223372093,65.0147093023,65.9870348837,67.0888953488,68.2370930233,69.3690697674,70.4743604651,71.5688953488,72.6461627907,
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.8235294118,914.2352941176,897.6176470588,917.3235294118,957.8235294118,993.8529411765,1038.7647058824,1086.3529411765,1125.6470588235,1160.7058823529,1189.9705882353,1150.9705882353,1113.2352941177,1131.9411764706,1149.6470588235,1167.3235294118,
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,,93.2369565217,95.7434782609,98.2086956522,100.7,103.2608695652,105.8673913043,108.502173913,111.1608695652,113.8369565217,116.5217391304,119.2065217391,121.8869565217,124.5304347826,127.1,129.5652173913,131.9652173913,134.2217391304,136.3195652174,138.247826087,140,141.5826086957,143,144.2760869565,145.4391304348,146.5217391304,147.5586956522,148.5913043478,149.6695652174,150.8434782609,152.1739130435,153.8152173913,155.7760869565,158.0673913043,160.7065217391,163.7043478261,166.1239130435,168.0847826087,171.4043478261,174.8043478261,176.3717391304,176.5260869565,181.9565217391,180,179.347826087,180.2173913043,183.9130434783,184.8543478261,189.0347826087,189.7782608696,195.152173913,190.0891304348,191.9630434783,193.8543478261,
Syrian Arab Republic,SYR,Population density (people per sq. km of land area),EN.POP.DNST,,25.8058330613,26.6483186419,27.5210849929,28.428441615,29.3738872565,30.3584884101,31.3825116988,32.4477527479,33.5560615954,34.708901948,35.9090543041,37.157280444,38.4507236914,39.784987485,41.1579061922,42.5650778104,44.0099466754,45.5073783872,47.0775057134,48.7330286212,50.4803569485,52.3102187398,54.2002339754,56.1190445097,58.0435575144,59.9661007727,61.8915932093,63.8250081619,65.7761236261,67.7524159321,69.7480792252,71.7594950484,73.798792034,75.8822831647,78.0185003809,80.2389052128,82.5363097181,84.8365491348,87.0375448906,89.0804657743,90.8748721297,92.472935031,94.2234108612,96.290308874,98.9669717274,102.4065457714,106.520785232,110.7931605315,114.5259529514,117.2610521157,119.5974296139,121.9803626858,124.4107716604,
Turks and Caicos Islands,TCA,Population density (people per sq. km of land area),EN.POP.DNST,,6.0631578947,6.0652631579,6.0431578947,6.0052631579,5.9673684211,5.9252631579,5.8831578947,5.8557894737,5.8663157895,5.9284210526,6.0526315789,6.2357894737,6.4547368421,6.68,6.8905263158,7.0768421053,7.2484210526,7.4284210526,7.6442105263,7.9210526316,8.2684210526,8.6789473684,9.1273684211,9.5757894737,10.0021052632,10.3926315789,10.7621052632,11.1452631579,11.5989473684,12.1578947368,12.8473684211,13.6526315789,14.5189473684,15.3652631579,16.1410526316,16.8073684211,17.3968421053,18.0147368421,18.8063157895,19.8694736842,21.2484210526,22.8842105263,24.6442105263,26.3421052632,27.8421052632,29.0968421053,30.1452631579,31.0326315789,31.8389473684,32.6242105263,33.3957894737,34.1336842105,34.84,
Chad,TCD,Population density (people per sq. km of land area),EN.POP.DNST,,2.4297007937,2.4780611111,2.5275992063,2.5776174603,2.6277150794,2.6774309524,2.7271642857,2.7783944444,2.8331563492,2.8927865079,2.9582388889,3.0288055556,3.1021595238,3.1760122261,3.2471871029,3.3140660737,3.3789405972,3.4437468234,3.5112897078,3.5838294155,3.661782878,3.7452231576,3.8356512071,3.934759371,4.0436856734,4.1635459022,4.294057338,4.4331972681,4.5780106417,4.7264723634,4.8781432656,5.0340962516,5.1956948856,5.3649459975,5.5434807814,5.7308775413,5.927054479,6.1343043202,6.3555424079,6.5924007306,6.8463445044,7.1156003812,7.3945632147,7.6755273189,7.9529963469,8.2249221728,8.4929844346,8.7600285896,9.0305948221,9.3081170584,9.593422014,9.8857806544,10.1852874841,
Togo,TGO,Population density (people per sq. km of land area),EN.POP.DNST,,29.3717227432,29.6517374517,30.0011583012,30.5584114727,31.4144511859,32.6168229454,34.1137157566,35.7746093032,37.4132928847,38.8954035668,40.1849788564,41.323313109,42.3486854201,43.3282404854,44.317815775,45.3108843537,46.3057915058,47.3704173561,48.5907887479,50.0246001103,51.7016179445,53.5962125391,55.6408898695,57.7366611509,59.8086964516,61.8410921125,63.8472145615,65.8173009744,67.7474168046,69.6378378378,71.4785070785,73.2738371024,75.058319544,76.8795918367,78.7736164736,80.7533921677,82.8146902004,84.9551388123,87.1662805663,89.4420481706,91.7857142857,94.2025004596,96.6897591469,99.2434454863,101.8608935466,104.5384261813,107.2771833058,110.0844088987,112.9703438132,115.9406876264,118.9980511123,122.1350983637,125.3352086781,
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,,55.188521991,56.878504179,58.6255182133,60.4259194739,62.2762375462,64.1713010629,66.1083188162,68.0884554405,70.114320108,72.1849713246,74.3003405821,76.4504687898,78.6123764411,80.7564211474,82.8604317955,84.915429936,86.923646969,88.8884378242,90.8179392824,92.7188572883,94.5791931727,96.3953688661,98.1919884907,100.0027207422,101.8456517058,103.7468672317,105.6842999472,107.570584666,109.2863845446,110.7532462957,111.9307952788,112.8638278299,113.6636301356,114.4887255574,115.4533343773,116.5850496193,117.8471706238,119.2096968036,120.6191998278,122.0289670966,123.4494118108,124.8758852199,126.2274423066,127.4000274032,128.3240756327,128.9591908239,129.3368963965,129.5491005892,129.7291687056,129.9738025798,130.3144160191,130.7228581495,131.1642467067,
Tajikistan,TJK,Population density (people per sq. km of land area),EN.POP.DNST,,15.2930337239,15.8899399829,16.5203843955,17.1591740497,17.7882823664,18.4005072878,19.0015147185,19.6017505001,20.2174978565,20.8601457559,21.5344098314,22.2352172049,22.9526007431,23.6720777365,24.3842454987,25.0860960274,25.7842312089,26.4905973135,27.2219991426,27.9911546156,28.7946841955,29.6293440983,30.507109174,31.4428622464,32.4427550729,33.5160974564,34.6474206916,35.7875607316,36.8703558159,37.8485710203,38.7078736782,39.4627536439,40.1314446985,40.744577022,41.328450986,41.8858745356,42.4205272935,42.9617962275,43.5457344956,44.1994284081,44.9366961989,45.7567733638,46.6533938268,47.613096599,48.6257144899,49.6893541012,50.8075521578,51.9809374107,53.2108888254,54.4964704201,55.8363103744,57.2234209774,58.6441411832,
Turkmenistan,TKM,Population density (people per sq. km of land area),EN.POP.DNST,,3.5109782308,3.6360968655,3.7644074649,3.8935522312,4.0218755985,4.1483306024,4.2732917669,4.3982912349,4.5256719086,4.6570744579,4.793024493,4.9327985019,5.0753069606,5.2189219671,5.3625050539,5.5059625902,5.6498542336,5.7944927968,5.9404060179,6.0881407869,6.2378290384,6.389855936,6.5453727151,6.7058115038,6.8722980018,7.0437277892,7.2198476369,7.4034175303,7.5980635414,7.8054178282,8.0274721767,8.2607473453,8.4947055945,8.7151533207,8.9119868917,9.0815440598,9.2268869832,9.353080246,9.4682761262,9.5789138808,9.6860426021,9.7890558168,9.8909135403,9.9948417849,10.1032898517,10.2176813568,10.3382120741,10.4644159768,10.5951141659,10.7292469091,10.8668695338,11.0078756411,11.1507501117,
Timor-Leste,TLS,Population density (people per sq. km of land area),EN.POP.DNST,,34.1966375252,34.815332885,35.4600537996,36.1321452589,36.8317417619,37.5330867518,38.2277740417,38.9503698722,39.7496301278,40.6450571621,41.7039677202,42.8784801614,43.9386012105,44.5731674512,44.5851378615,43.8543375925,42.5169468729,40.9467383995,39.6679219906,39.0537995965,39.2445864156,40.1191661063,41.4694014795,42.9682582381,44.3763281775,45.6137861466,46.7501681237,47.8677874916,49.1027572293,50.5371889711,52.2375252186,54.1225958305,55.9551445864,57.4119704102,58.2851378615,58.4414256893,58.0108944183,57.3684599866,57.0430396772,57.4031607263,58.5980497646,60.4819771352,62.7685944855,65.0293880296,66.0987895091,67.1858103564,68.2906523201,69.4137188971,70.5552118359,71.715467384,75.3457969065,77.2668459987,79.3590450572,
Tonga,TON,Population density (people per sq. km of land area),EN.POP.DNST,,88.5277777778,92.0208333333,95.8333333333,99.6625,103.2819444444,106.6486111111,109.7888888889,112.6333333333,115.1097222222,117.1805555556,118.7777777778,119.9291666667,120.8125,121.6791666667,122.7041666667,123.9694444444,125.4111111111,126.8902777778,128.1944444444,129.1763888889,129.7930555556,130.1138888889,130.2416666667,130.3305555556,130.4902777778,130.7625,131.1152777778,131.5097222222,131.8777777778,132.1736111111,132.3902777778,132.5597222222,132.7222222222,132.9333333333,133.2333333333,133.6361111111,134.1305555556,134.7097222222,135.3569444444,136.0583333333,136.8111111111,137.6152777778,138.4597222222,139.3319444444,140.2222222222,141.1347222222,142.0680555556,142.9819444444,143.8291666667,144.5805555556,145.2138888889,145.7513888889,146.2819444444,
Trinidad and Tobago,TTO,Population density (people per sq. km of land area),EN.POP.DNST,,168.685380117,171.5436647173,173.9904483431,176.0764132554,177.859454191,179.318128655,180.4908382066,181.5723196881,182.8159844055,184.4046783626,186.4257309942,188.8385964912,191.538791423,194.3571150097,197.1709551657,199.932748538,202.6816764133,205.479337232,208.4208576998,211.5610136452,214.9243664717,218.4424951267,221.9635477583,225.2828460039,228.2524366472,230.8095516569,232.9908382066,234.8713450292,236.5740740741,238.18791423,239.7477582846,241.2253411306,242.5750487329,243.7263157895,244.6395711501,245.2953216374,245.7460038986,246.1099415205,246.5460038986,247.1695906433,248.0208576998,249.0688109162,250.2666666667,251.5358674464,252.8134502924,254.0892787524,255.3684210526,256.6177387914,257.8007797271,258.88791423,259.8600389864,260.7093567251,261.4329434698,
